"filename","species","filesize"
"7313",6,717
"73284",6,1052
"73606",6,748
"73618",6,1039
"73725",6,879
"73742",6,1066
"74109",6,2309
"74672",6,1443
"74892",6,1095
"74943",6,1290
"75103",6,1051
"75268",6,951
"75301",6,800
"75427",6,1092
"75544",6,1284
"75595",6,880
"75662",6,1048
"76106",6,1282
"76610",6,1154
"77286",6,978
"78401",6,778
"78937",6,866
"79444",6,1015
"79525",6,1546
"79981",6,967
"80211",6,904
"80458",6,1085
"80603",6,3232
"80758",6,1071
"80945",6,934
"81117",6,1032
"81198",6,1722
"81383",6,956
"8139",6,880
"8143",6,1020
"81758",6,1070
"81809",6,1209
"81902",6,1088
"82098",6,1019
"82542",6,822
"82933",6,924
"8311",6,793
"83461",6,827
"83647",6,1095
"83853",6,1304
"83910",6,1164
"83984",6,1009
"84194",6,1079
"84574",6,778
"84709",6,926
"84932",6,1004
"84943",6,1309
"85453",6,1718
"85467",6,1619
"85684",6,1066
"85739",6,919
"86221",6,1480
"86228",6,969
"86440",6,3010
"86449",6,1239
"86634",6,1639
"86863",6,1037
"87552",6,1242
"87600",6,1236
"87829",6,1671
"87971",6,712
"88249",6,932
"8829",6,956
"88588",6,933
"88682",6,811
"89190",6,850
"89276",6,1347
"89522",6,954
"89570",6,868
"89579",6,782
"90357",6,982
"90456",6,1692
"90482",6,1164
"90623",6,911
"90964",6,955
"9115",6,1376
"91187",6,1244
"91233",6,888
"9144",6,916
"91477",6,1279
"91607",6,2506
"91774",6,1068
"91796",6,848
"9180",6,1436
"92150",6,1203
"92661",6,1079
"92783",6,1110
"92837",6,1339
"92981",6,891
"93074",6,960
"93155",6,1555
"93389",6,981
"9355",6,998
"93753",6,1005
"94011",6,959
"94178",6,1964
"94196",6,887
"94446",6,1726
"94745",6,870
"95017",6,751
"95027",6,1466
"95090",6,699
"9557",6,1843
"95919",6,991
"95936",6,775
"96241",6,1001
"96303",6,888
"9653",6,1258
"96608",6,1209
"96815",6,890
"96898",6,1339
"97118",6,1804
"97234",6,1112
"97794",6,1497
"97880",6,863
"97940",6,2095
"97955",6,1094
"9807",6,905
"98285",6,935
"98419",6,2017
"98463",6,1742
"98845",6,800
"98912",6,1500
"99043",6,1485
"99145",6,3086
"99248",6,989
"99425",6,985
"99534",6,1237
"100029",7,1144
"100044",7,1250
"100061",7,848
"100063",7,3540
"10029",7,792
"101059",7,788
"101101",7,1119
"101501",7,754
"101549",7,1309
"102348",7,1092
"102716",7,1139
"103131",7,1480
"103181",7,699
"103279",7,844
"103298",7,1140
"103885",7,1620
"104377",7,1169
"104510",7,942
"104763",7,1170
"104928",7,1367
"105578",7,909
"105779",7,1043
"105798",7,839
"106915",7,947
"10737",7,995
"107713",7,839
"108031",7,931
"108051",7,1835
"108143",7,906
"108884",7,946
"108910",7,2086
"109426",7,1133
"109450",7,1296
"10952",7,1033
"109765",7,929
"110038",7,734
"11010",7,898
"110352",7,894
"110392",7,934
"110858",7,951
"110966",7,1010
"111969",7,1049
"111980",7,2366
"1120",7,1155
"112073",7,1286
"113087",7,1012
"113156",7,1096
"113505",7,1684
"113561",7,878
"113573",7,976
"113626",7,860
"113741",7,736
"113778",7,1064
"113782",7,1864
"114907",7,904
"115127",7,867
"115850",7,1130
"11617",7,1076
"116322",7,1223
"116568",7,1182
"117281",7,703
"118003",7,957
"118061",7,846
"118659",7,997
"118802",7,745
"119131",7,2053
"119455",7,1011
"119536",7,1459
"119850",7,796
"120095",7,5654
"120143",7,1012
"120295",7,879
"120900",7,1055
"120970",7,1194
"121215",7,812
"121425",7,1004
"121655",7,1015
"122965",7,900
"12342",7,2730
"124505",7,876
"12456",7,1037
"124630",7,3177
"124639",7,1234
"124882",7,1212
"125226",7,975
"125504",7,1242
"126447",7,707
"126466",7,999
"126615",7,937
"126715",7,997
"126747",7,1148
"127043",7,1094
"127088",7,967
"127263",7,988
"127511",7,1070
"127696",7,2760
"128122",7,1289
"128142",7,1390
"128177",7,1759
"128590",7,837
"128718",7,1140
"128904",7,1178
"129030",7,1669
"129457",7,1969
"129856",7,736
"130016",7,750
"130700",7,1489
"130814",7,1972
"131424",7,2011
"131816",7,1914
"13184",7,912
"131898",7,1073
"13219",7,1292
"132231",7,893
"132349",7,1075
"133010",7,1019
"13318",7,838
"13412",7,817
"134397",7,735
"134748",7,1110
"134878",7,886
"135135",7,2596
"135163",7,1122
"135527",7,976
"135610",7,1246
"135762",7,4263
"135875",7,712
"136130",7,1339
"136235",7,910
"136517",7,1738
"136699",7,936
"137098",7,1037
"137284",7,644
"13737",7,1108
"137665",7,1012
"13773",7,857
"137802",7,964
"137908",7,858
"138672",7,905
"139078",7,1177
"139535",7,1107
"13983",7,876
"139959",7,1089
"14008",7,1504
"14078",7,798
"140855",7,1014
"140918",7,1221
"141662",7,1119
"141717",7,870
"141955",7,745
"142255",7,942
"142427",7,1402
"14244",7,870
"14392",7,2538
"144353",7,1037
"144374",7,2130
"14452",7,942
"14507",7,1162
"145383",7,1719
"14587",7,1034
"145941",7,932
"145995",7,1231
"146126",7,1070
"146377",7,1207
"146422",7,1542
"14649",7,1372
"147321",7,1583
"147328",7,847
"147430",7,1267
"147810",7,922
"147930",7,835
"148145",7,848
"149210",7,834
"149404",7,985
"149526",7,1232
"149707",7,999
"14998",7,911
"150110",7,1055
"150179",7,2622
"150302",7,1053
"150895",7,8253
"151195",7,1084
"151417",7,921
"151709",7,994
"151790",7,1003
"151904",7,828
"151912",7,1917
"152006",7,1665
"152502",7,1451
"153108",7,1117
"153269",7,903
"153366",7,1788
"154017",7,2687
"154127",7,1594
"1543",7,1023
"154488",7,966
"155175",7,1682
"155246",7,916
"155369",7,971
"155540",7,988
"157161",7,1419
"157376",7,943
"157571",7,1378
"157716",7,1272
"158267",7,1008
"158422",7,915
"158466",7,1625
"158715",7,1047
"159005",7,783
"159683",7,865
"159924",7,1482
"160042",7,1131
"160366",7,1093
"160377",7,966
"16118",7,891
"1633",7,1464
"16694",7,1656
"16821",7,1096
"1687",7,787
"16973",7,1315
"17531",7,2962
"17677",7,893
"1786",7,1077
"18102",7,824
"18974",7,811
"19075",7,1732
"19167",7,894
"1939",7,873
"19417",7,1412
"19785",7,1549
"20638",7,959
"20693",7,1034
"20839",7,1143
"21145",7,884
"21151",7,726
"21178",7,970
"21195",7,830
"21440",7,875
"22181",7,1162
"22829",7,919
"2285",7,1260
"23009",7,724
"23189",7,917
"23343",7,1176
"23568",7,1118
"23729",7,873
"2388",7,1501
"23954",7,1601
"25707",7,792
"25879",7,763
"25896",7,1110
"26163",7,1156
"26182",7,1288
"26660",7,854
"2678",7,760
"26968",7,1204
"27163",7,897
"27484",7,1137
"27510",7,3723
"27703",7,1243
"27771",7,803
"27840",7,1303
"27938",7,1277
"28040",7,764
"28190",7,862
"28550",7,1101
"29318",7,1135
"29633",7,1131
"29695",7,2150
"30354",7,2699
"30412",7,871
"30691",7,821
"31028",7,822
"31101",7,1748
"31216",7,4540
"31418",7,8310
"31443",7,783
"3191",7,1632
"31929",7,918
"32225",7,796
"32790",7,849
"32877",7,956
"32887",7,881
"32992",7,963
"33091",7,753
"33255",7,906
"33563",7,891
"33586",7,1262
"33703",7,1092
"33888",7,951
"34461",7,1053
"35148",7,637
"35664",7,851
"35817",7,1010
"36129",7,1150
"36193",7,962
"3620",7,1033
"36219",7,928
"36226",7,1547
"36276",7,1216
"36547",7,1906
"37015",7,855
"37022",7,2361
"37941",7,997
"38218",7,1140
"38648",7,1157
"38685",7,1132
"38743",7,1220
"38811",7,1085
"39662",7,1094
"40140",7,1284
"40348",7,1205
"40754",7,1009
"40849",7,1025
"41212",7,2171
"41684",7,1517
"4198",7,1077
"42129",7,993
"43089",7,941
"43416",7,1288
"43425",7,6210
"43430",7,1060
"43516",7,1376
"43609",7,2006
"43749",7,1047
"43896",7,945
"4394",7,1389
"44253",7,831
"44557",7,2315
"44600",7,999
"44661",7,753
"45",7,937
"46044",7,944
"46073",7,981
"46163",7,1487
"46425",7,971
"46969",7,3075
"47045",7,776
"47211",7,1149
"47628",7,1401
"47701",7,730
"48359",7,1693
"4866",7,1537
"4929",7,975
"49302",7,1099
"49306",7,949
"49931",7,1272
"50144",7,1041
"50963",7,1233
"51289",7,638
"51814",7,1373
"52712",7,1085
"5300",7,1260
"53810",7,927
"54213",7,1194
"54447",7,1377
"54452",7,911
"54499",7,839
"54759",7,929
"54917",7,1140
"54976",7,784
"55371",7,1271
"55582",7,1258
"55624",7,1081
"55796",7,2689
"56243",7,644
"5647",7,1536
"56715",7,881
"5688",7,1424
"5733",7,1592
"57588",7,2845
"57662",7,915
"57727",7,1294
"57762",7,1287
"5780",7,1419
"58104",7,1141
"58402",7,1062
"58850",7,1265
"59205",7,1093
"59675",7,957
"5998",7,1170
"60484",7,1420
"60551",7,1909
"60644",7,1016
"60916",7,1977
"60948",7,1351
"61668",7,1340
"62505",7,744
"62942",7,1546
"63016",7,981
"6340",7,886
"63667",7,669
"63818",7,1592
"6393",7,1350
"6403",7,2048
"64036",7,1391
"64210",7,1092
"64755",7,1350
"65705",7,849
"66158",7,1119
"66333",7,1299
"66590",7,838
"67015",7,1337
"67504",7,1048
"67775",7,867
"67897",7,808
"68160",7,982
"68242",7,711
"68293",7,769
"68464",7,1002
"68538",7,864
"68780",7,814
"68826",7,817
"68964",7,1216
"6914",7,3311
"69265",7,2643
"69371",7,992
"69519",7,2012
"6956",7,982
"69657",7,936
"70267",7,2153
"71175",7,963
"71205",7,1426
"72170",7,857
"72319",7,932
"72381",7,858
"72574",7,810
"7261",7,2116
"72661",7,1034
"73162",7,1326
"73227",7,1163
"73868",7,1872
"74139",7,778
"74834",7,2323
"74859",7,1035
"75548",7,956
"75684",7,1084
"76251",7,1432
"76277",7,1167
"76294",7,768
"76809",7,1141
"77498",7,705
"77878",7,3246
"78000",7,3905
"78168",7,828
"78299",7,1010
"78344",7,1030
"78496",7,905
"78694",7,1041
"79098",7,1784
"79108",7,867
"79399",7,855
"79485",7,780
"7976",7,1680
"79989",7,870
"80035",7,751
"80222",7,1336
"80310",7,963
"80329",7,2782
"80356",7,873
"80887",7,1400
"81034",7,847
"81068",7,2026
"81112",7,860
"81122",7,1087
"81223",7,1080
"81554",7,2033
"81612",7,1403
"81746",7,1122
"82390",7,959
"82438",7,4817
"8272",7,1130
"83774",7,958
"83819",7,1046
"84886",7,931
"85012",7,1077
"8549",7,1372
"8552",7,1143
"85564",7,767
"85606",7,1022
"85945",7,1166
"86028",7,3590
"86652",7,1225
"86806",7,1090
"87348",7,2520
"87733",7,1073
"88253",7,955
"88299",7,1007
"88381",7,813
"88407",7,890
"88423",7,1377
"88646",7,919
"89227",7,1030
"89285",7,911
"89565",7,969
"90050",7,846
"90230",7,632
"90611",7,1163
"90685",7,974
"90959",7,876
"90975",7,836
"9117",7,755
"91297",7,1241
"91531",7,963
"91735",7,848
"92249",7,708
"92258",7,1791
"92957",7,1213
"93157",7,1109
"93461",7,950
"93988",7,1824
"9427",7,983
"94376",7,904
"9550",7,709
"95531",7,1792
"95563",7,1537
"95653",7,869
"96174",7,816
"96461",7,2302
"97158",7,2205
"97903",7,1239
"9836",7,1406
"98618",7,1757
"98673",7,1605
"98770",7,887
"98949",7,1049
"9908",7,1294
"99298",7,2432
"99490",7,1133
"99574",7,1122
"99701",7,2090
"99952",7,832
"100469",8,1261
"102148",8,1484
"103037",8,812
"10355",8,772
"104847",8,758
"105229",8,1131
"105322",8,1404
"105991",8,1006
"106003",8,926
"106120",8,922
"106220",8,2559
"106256",8,807
"107090",8,1420
"107136",8,1662
"108262",8,862
"109046",8,1083
"109202",8,4255
"10947",8,1209
"109638",8,1218
"110039",8,1289
"110088",8,1089
"110944",8,2126
"110951",8,804
"111858",8,3247
"113002",8,938
"113202",8,1042
"113736",8,1076
"114133",8,1185
"114151",8,951
"115305",8,822
"115401",8,1108
"116015",8,1154
"116475",8,1271
"118266",8,1910
"118940",8,1985
"119791",8,1295
"120091",8,869
"121468",8,8333
"121538",8,3909
"121933",8,869
"122813",8,680
"123538",8,1153
"124445",8,910
"125050",8,1028
"125231",8,1074
"125430",8,1140
"125710",8,1065
"125884",8,1459
"126020",8,1197
"12636",8,1083
"128460",8,1924
"129372",8,4049
"130263",8,1555
"131258",8,1022
"131731",8,2561
"13182",8,4609
"131834",8,1869
"133386",8,945
"133699",8,1326
"13397",8,884
"13444",8,2212
"13493",8,1535
"135701",8,917
"136479",8,2106
"136528",8,1075
"136745",8,872
"137042",8,928
"138735",8,889
"139109",8,1027
"139221",8,1460
"139913",8,6730
"14040",8,2134
"140506",8,1244
"141028",8,979
"143284",8,806
"145846",8,1583
"145873",8,877
"14689",8,885
"147431",8,1096
"147615",8,998
"148003",8,926
"148263",8,1691
"149213",8,1128
"149348",8,987
"150214",8,930
"152180",8,4149
"152332",8,1024
"152623",8,914
"153915",8,3052
"154694",8,985
"15558",8,1456
"155911",8,954
"15659",8,3405
"156721",8,740
"157733",8,2135
"158098",8,1227
"158729",8,1002
"158991",8,4596
"159058",8,2114
"159128",8,2435
"160137",8,1607
"160202",8,2807
"160593",8,875
"16351",8,793
"17048",8,1014
"17867",8,1088
"18541",8,1407
"19576",8,1058
"19704",8,1639
"20951",8,1433
"22026",8,2191
"22687",8,7198
"23558",8,5372
"25174",8,1270
"26006",8,860
"28032",8,1108
"28063",8,841
"28175",8,878
"28502",8,2356
"29632",8,735
"29770",8,1164
"29775",8,1368
"31178",8,999
"31467",8,884
"32016",8,944
"3209",8,822
"32660",8,1534
"32905",8,10338
"32918",8,1030
"33161",8,1566
"33196",8,9739
"33201",8,924
"33566",8,2868
"34",8,1095
"3419",8,2916
"35443",8,1162
"35751",8,2269
"35865",8,854
"366",8,1121
"3686",8,3117
"37232",8,1234
"37674",8,2261
"38032",8,1008
"38355",8,1240
"39896",8,3856
"41156",8,1060
"41729",8,1074
"4295",8,974
"43236",8,869
"43903",8,2142
"4668",8,791
"47625",8,1373
"47883",8,1154
"48195",8,3401
"4838",8,852
"48759",8,1370
"49849",8,7518
"51698",8,996
"52217",8,907
"52243",8,975
"52410",8,671
"52977",8,1332
"53237",8,976
"550",8,855
"57020",8,1018
"57714",8,1363
"58548",8,1050
"58562",8,2758
"59117",8,987
"59995",8,966
"61678",8,912
"62074",8,1190
"62199",8,897
"62251",8,1285
"62672",8,1225
"63177",8,940
"63694",8,1898
"6372",8,779
"64033",8,4441
"64631",8,1058
"64705",8,2426
"64953",8,906
"65728",8,961
"66481",8,706
"67394",8,1495
"67441",8,1070
"69045",8,2075
"69178",8,1193
"69962",8,930
"70613",8,1492
"70707",8,6580
"70858",8,1818
"71380",8,1439
"72528",8,2749
"73098",8,3186
"74348",8,1149
"7484",8,1288
"7489",8,802
"75066",8,2318
"7518",8,5354
"75881",8,823
"76330",8,1001
"77698",8,1440
"78795",8,1013
"78941",8,740
"79016",8,2259
"79114",8,1186
"80192",8,3540
"8193",8,1787
"8202",8,1022
"82047",8,783
"82626",8,980
"82977",8,996
"83084",8,1711
"83571",8,819
"83649",8,1125
"83745",8,884
"85924",8,6254
"85996",8,723
"86620",8,2966
"86930",8,2456
"86962",8,826
"88206",8,839
"88213",8,1099
"88353",8,2427
"88827",8,2712
"8901",8,4350
"9058",8,1107
"90589",8,1341
"91250",8,869
"91727",8,1392
"92354",8,946
"93799",8,3717
"94009",8,1269
"94193",8,860
"95530",8,1636
"95835",8,2099
"97734",8,2235
"9782",8,2368
"9828",8,686
"987",8,3250
"99570",8,929
"10018",9,1112
"100316",9,883
"101136",9,2775
"101467",9,1243
"102576",9,1046
"102654",9,1293
"10280",9,2279
"102815",9,1317
"102846",9,1009
"103437",9,820
"103574",9,4485
"10397",9,1292
"104210",9,1243
"104266",9,3841
"104433",9,1066
"104801",9,1400
"104853",9,874
"105595",9,844
"105686",9,1657
"10609",9,1274
"106219",9,681
"106253",9,1171
"106274",9,927
"106491",9,1470
"10672",9,1720
"107719",9,1735
"107978",9,785
"1083",9,1064
"109282",9,1042
"109437",9,1119
"110269",9,1132
"110395",9,1525
"110502",9,1676
"111508",9,1221
"111694",9,1942
"112236",9,1258
"112284",9,842
"11241",9,1030
"112895",9,1284
"113744",9,968
"11442",9,986
"114913",9,2072
"115066",9,916
"11564",9,984
"115664",9,1743
"116375",9,779
"116531",9,1383
"116713",9,1016
"117888",9,1042
"118110",9,1113
"118348",9,1198
"118715",9,1005
"119380",9,941
"119647",9,810
"120097",9,996
"120178",9,1000
"120794",9,1551
"121265",9,1317
"12179",9,1320
"121869",9,748
"123530",9,1085
"123857",9,1989
"12401",9,1582
"125120",9,776
"125168",9,1422
"126032",9,1203
"126201",9,1152
"12627",9,849
"126760",9,1075
"127670",9,1072
"127981",9,1009
"128004",9,792
"128361",9,862
"128387",9,1223
"129415",9,1194
"130157",9,1357
"130191",9,841
"130283",9,882
"130661",9,940
"130758",9,1025
"130777",9,955
"132275",9,1565
"132376",9,1200
"132981",9,1078
"133061",9,1311
"133584",9,1038
"134114",9,1302
"134508",9,1775
"134655",9,1160
"135139",9,1147
"135235",9,900
"137104",9,1177
"137312",9,907
"137607",9,1353
"137659",9,1645
"137823",9,851
"138201",9,1212
"138381",9,1420
"139138",9,1194
"13929",9,1325
"13971",9,970
"139760",9,1565
"139945",9,1448
"140032",9,1159
"140592",9,1516
"140634",9,728
"140799",9,1310
"142116",9,1353
"142611",9,1221
"142669",9,1979
"142874",9,1037
"144055",9,824
"144066",9,1242
"144157",9,1175
"144266",9,1132
"144593",9,1622
"145354",9,1019
"145454",9,968
"146026",9,1763
"146409",9,929
"146519",9,966
"147013",9,823
"147257",9,847
"147623",9,819
"147830",9,911
"14852",9,779
"14861",9,2186
"14882",9,1363
"14947",9,928
"1496",9,2436
"149786",9,881
"149857",9,957
"149918",9,1254
"150873",9,981
"151425",9,1906
"151476",9,1279
"152162",9,684
"152305",9,1193
"152335",9,832
"152378",9,1088
"152507",9,1047
"153102",9,1629
"153103",9,970
"153162",9,1189
"153243",9,1016
"153463",9,1529
"153538",9,1153
"153881",9,868
"153890",9,1320
"154433",9,804
"155104",9,1390
"155338",9,1141
"156062",9,1570
"156146",9,839
"156174",9,1083
"156895",9,958
"157227",9,1017
"159623",9,877
"16253",9,1256
"16359",9,740
"16484",9,1259
"17569",9,811
"17962",9,1026
"18683",9,1097
"20121",9,1425
"20205",9,1057
"20332",9,1823
"20343",9,938
"20532",9,828
"20942",9,1164
"21144",9,1799
"22073",9,1956
"22085",9,843
"22233",9,1386
"23681",9,719
"23929",9,1126
"2420",9,1839
"24690",9,1556
"25187",9,2048
"25324",9,1566
"25619",9,1071
"26521",9,949
"26883",9,987
"26951",9,1549
"27427",9,1285
"27478",9,1842
"2757",9,1139
"27593",9,1129
"28635",9,1405
"28690",9,2092
"29248",9,2640
"29273",9,1141
"29450",9,949
"29747",9,842
"30221",9,1374
"31020",9,1131
"31185",9,1440
"31661",9,1315
"32985",9,2059
"33531",9,1249
"33858",9,754
"33951",9,1294
"34118",9,948
"34365",9,829
"35168",9,1002
"36105",9,767
"37854",9,1188
"38214",9,1352
"39452",9,1112
"39734",9,711
"39848",9,904
"39910",9,1340
"401",9,727
"40333",9,1623
"40751",9,3741
"41089",9,1069
"41507",9,1296
"41692",9,1269
"41744",9,972
"41874",9,1754
"41987",9,1004
"42133",9,1472
"42440",9,907
"42607",9,2062
"42734",9,853
"42978",9,1285
"43041",9,1225
"43338",9,610
"43894",9,956
"43972",9,1361
"44514",9,1592
"44604",9,2011
"44803",9,700
"44873",9,1012
"45001",9,1186
"45020",9,1093
"45190",9,866
"45245",9,669
"45492",9,1273
"45968",9,864
"4640",9,1338
"46620",9,867
"46808",9,1036
"47059",9,2686
"47106",9,1003
"47117",9,3213
"47289",9,1243
"47655",9,1544
"47782",9,1291
"47879",9,1229
"47957",9,856
"48302",9,1154
"48503",9,905
"48878",9,1149
"49153",9,968
"50000",9,1537
"51346",9,1812
"51551",9,1399
"51744",9,1123
"51879",9,800
"52314",9,870
"52530",9,925
"5279",9,1293
"53383",9,1009
"53454",9,1407
"53726",9,2082
"54169",9,1279
"54180",9,982
"54530",9,1333
"55186",9,768
"5627",9,1501
"56471",9,4390
"56704",9,1683
"56902",9,784
"57420",9,783
"57508",9,1094
"57618",9,1890
"57923",9,945
"57969",9,1611
"58490",9,873
"58518",9,1479
"58547",9,1016
"59569",9,1151
"59583",9,922
"59729",9,1415
"60104",9,1147
"60237",9,848
"60674",9,985
"60683",9,1079
"60781",9,1070
"60987",9,1026
"61029",9,1265
"61094",9,1689
"6124",9,2611
"61503",9,1183
"61624",9,901
"63150",9,3170
"63465",9,1895
"63697",9,760
"63737",9,955
"64903",9,856
"650",9,1291
"65245",9,1585
"65445",9,1026
"66887",9,2211
"67025",9,953
"6712",9,2615
"67127",9,1799
"67378",9,1275
"67381",9,960
"67859",9,1153
"68732",9,1775
"6880",9,850
"69381",9,1411
"70057",9,1548
"71364",9,980
"7163",9,2207
"71966",9,1986
"72559",9,933
"72697",9,2394
"72717",9,1586
"72727",9,1134
"72810",9,1339
"73784",9,1853
"73804",9,877
"73989",9,2062
"74118",9,2235
"74120",9,1879
"74615",9,947
"74663",9,1297
"75241",9,1772
"75543",9,1175
"76365",9,2515
"76525",9,1433
"76684",9,1908
"76796",9,1222
"77045",9,1186
"78280",9,902
"78339",9,1008
"78705",9,1126
"79257",9,1796
"79710",9,1272
"7983",9,1271
"82137",9,1084
"82161",9,2083
"82959",9,1571
"84004",9,1352
"84161",9,1498
"84909",9,1603
"85177",9,796
"85291",9,1057
"85420",9,1273
"8551",9,948
"85516",9,1391
"85543",9,1306
"86094",9,1770
"86454",9,1034
"86484",9,1887
"87494",9,1511
"87527",9,591
"87851",9,1368
"88145",9,1288
"88330",9,1256
"88441",9,1418
"88469",9,927
"89028",9,992
"89499",9,1226
"900",9,1266
"90741",9,2174
"91064",9,1910
"91357",9,1085
"92464",9,1578
"92807",9,814
"92844",9,1330
"93645",9,972
"948",9,1466
"94981",9,1552
"95079",9,777
"95148",9,1067
"95473",9,1441
"95513",9,1524
"96689",9,1231
"97047",9,1568
"97192",9,1496
"98093",9,1663
"98183",9,1836
"98973",9,1405
"99408",9,2381
"99436",9,1027
"99581",9,2116
"99766",9,785
"99917",9,1050
"99972",9,1450
"100842",10,2428
"101589",10,2193
"101737",10,2190
"106668",10,4068
"106865",10,4047
"107132",10,2443
"107327",10,3259
"108083",10,4091
"109592",10,2515
"110194",10,4658
"113307",10,3735
"113419",10,1933
"113877",10,2526
"116414",10,2248
"11687",10,2899
"118357",10,3544
"118385",10,3704
"11934",10,3003
"119933",10,2749
"120096",10,2670
"122638",10,2605
"122743",10,1794
"122799",10,2936
"126288",10,2229
"127134",10,3041
"127536",10,2865
"127737",10,5795
"12894",10,7957
"132252",10,3241
"133065",10,2940
"133640",10,3395
"133708",10,3036
"133995",10,4642
"136234",10,3453
"139275",10,1587
"139410",10,3482
"139582",10,2634
"140256",10,3698
"140672",10,3422
"141185",10,2062
"143132",10,5482
"143976",10,2053
"144724",10,4631
"1452",10,2709
"14615",10,2715
"146287",10,3607
"149017",10,3737
"150362",10,2000
"150463",10,4457
"151154",10,2288
"152589",10,1384
"152818",10,2595
"155002",10,5452
"155316",10,3716
"157260",10,4114
"157390",10,5972
"159866",10,2797
"159986",10,7068
"17122",10,6663
"17957",10,1369
"18230",10,2649
"18324",10,3841
"19967",10,2760
"2024",10,3929
"20296",10,4258
"20464",10,6635
"2112",10,2649
"22015",10,3427
"22070",10,3158
"22462",10,6596
"22483",10,6732
"22620",10,5865
"22682",10,3627
"22975",10,3636
"23386",10,3627
"24283",10,4105
"24635",10,3311
"25969",10,6555
"26153",10,3346
"2722",10,1879
"29338",10,3469
"29625",10,2818
"29877",10,5053
"30998",10,2995
"3186",10,3539
"32153",10,6813
"32353",10,7232
"33396",10,2127
